;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;Valor_m2;ValorTotal_m2;Tipo_Agregado
11164;Apartamento;Cachambi;2;1;0;60;900.0;550.0;0.0;1450.0;15.0;24.17;Apartamento
11165;Apartamento;Botafogo;2;0;0;64;2400.0;690.0;75.0;3165.0;37.5;49.45;Apartamento
11166;Apartamento;Copacabana;2;1;0;75;3600.0;740.0;80.0;4420.0;48.0;58.93;Apartamento
11167;Apartamento;Barra da Tijuca;2;1;1;80;3900.0;1000.0;140.0;5040.0;48.75;63.0;Apartamento
11168;Casa;Padre Miguel;2;0;0;110;1400.0;0.0;0.0;1400.0;12.73;12.73;Casa
11169;Apartamento;Curicica;3;1;1;70;1600.0;600.0;80.0;2280.0;22.86;32.57;Apartamento
11170;Apartamento;Recreio dos Bandeirantes;3;3;2;188;4500.0;683.0;4335.0;9518.0;23.94;50.63;Apartamento
11171;Apartamento;Copacabana;3;2;1;231;7000.0;1500.0;433.0;8933.0;30.3;38.67;Apartamento
11172;Apartamento;São Francisco Xavier;2;1;0;70;1500.0;450.0;350.0;2300.0;21.43;32.86;Apartamento
11173;Apartamento;Copacabana;2;1;0;197;4000.0;1000.0;0.0;5000.0;20.3;25.38;Apartamento
11174;Apartamento;Barra da Tijuca;3;2;1;120;6000.0;2100.0;580.0;8680.0;50.0;72.33;Apartamento
11175;Apartamento;Barra da Tijuca;4;3;4;315;13000.0;4090.0;981.0;18071.0;41.27;57.37;Apartamento
11176;Casa de Condomínio;Recreio dos Bandeirantes;4;2;2;278;7500.0;1560.0;414.0;9474.0;26.98;34.08;Casa
11177;Casa;Campo Grande;3;3;0;125;2500.0;0.0;0.0;2500.0;20.0;20.0;Casa
11178;Apartamento;Ipanema;2;1;2;80;5500.0;1000.0;2530.0;9030.0;68.75;112.88;Apartamento
11179;Apartamento;Copacabana;1;0;0;50;1650.0;550.0;0.0;2200.0;33.0;44.0;Apartamento
11180;Apartamento;Flamengo;1;0;0;40;2000.0;580.0;80.0;2660.0;50.0;66.5;Apartamento
11181;Casa de Condomínio;Guaratiba;2;1;2;75;1700.0;0.0;0.0;1700.0;22.67;22.67;Casa
11182;Casa;Vista Alegre;1;0;0;50;900.0;0.0;0.0;900.0;18.0;18.0;Casa
11183;Apartamento;Copacabana;4;0;4;150;8000.0;1368.0;200.0;9568.0;53.33;63.79;Apartamento
11184;Apartamento;Campo Grande;2;1;0;65;700.0;240.0;0.0;940.0;10.77;14.46;Apartamento
11185;Casa;Campo Grande;1;0;0;50;650.0;0.0;55.0;705.0;13.0;14.1;Casa
11186;Apartamento;Ipanema;3;2;1;160;6500.0;2380.0;420.0;9300.0;40.62;58.12;Apartamento
11187;Casa;Gávea;4;4;4;1097;30000.0;0.0;16654.0;46654.0;27.35;42.53;Casa
11188;Apartamento;Barra da Tijuca;2;2;2;70;3500.0;1400.0;0.0;4900.0;50.0;70.0;Apartamento
11189;Casa de Condomínio;Barra da Tijuca;5;8;2;472;9000.0;800.0;1050.0;10850.0;19.07;22.99;Casa
11190;Apartamento;Lagoa;4;3;4;256;20000.0;3200.0;1175.0;24375.0;78.12;95.21;Apartamento
11191;Apartamento;Méier;1;0;0;35;1100.0;200.0;35.0;1335.0;31.43;38.14;Apartamento
11192;Apartamento;Tauá;1;0;0;40;1150.0;80.0;20.0;1250.0;28.75;31.25;Apartamento
11193;Apartamento;Leblon;3;2;1;140;5000.0;3990.0;582.0;9572.0;35.71;68.37;Apartamento
11194;Apartamento;Cachambi;1;0;0;35;600.0;274.0;22.0;896.0;17.14;25.6;Apartamento
11195;Apartamento;Copacabana;1;0;0;25;1500.0;537.0;0.0;2037.0;60.0;81.48;Apartamento
11196;Apartamento;Ipanema;2;1;2;200;14000.0;1300.0;350.0;15650.0;70.0;78.25;Apartamento
11197;Apartamento;Tijuca;2;0;0;60;1450.0;250.0;47.0;1747.0;24.17;29.12;Apartamento
11198;Apartamento;Lagoa;4;2;1;180;8000.0;2000.0;1000.0;11000.0;44.44;61.11;Apartamento
11199;Apartamento;Leme;2;0;0;75;2800.0;918.0;0.0;3718.0;37.33;49.57;Apartamento
11200;Apartamento;Jardim Guanabara;2;1;0;56;1000.0;363.0;20.0;1383.0;17.86;24.7;Apartamento
11201;Apartamento;Copacabana;3;1;1;170;3200.0;1600.0;369.0;5169.0;18.82;30.41;Apartamento
11202;Apartamento;Ipanema;4;2;3;380;29900.0;5000.0;0.0;34900.0;78.68;91.84;Apartamento
11203;Apartamento;Ipanema;2;1;1;90;12000.0;3598.0;588.0;16186.0;133.33;179.84;Apartamento
11204;Apartamento;Copacabana;1;0;0;50;1600.0;600.0;25.0;2225.0;32.0;44.5;Apartamento
11205;Apartamento;Copacabana;1;0;0;20;1300.0;335.0;30.0;1665.0;65.0;83.25;Apartamento
11206;Apartamento;Barra da Tijuca;3;0;1;121;5000.0;2483.0;3674.0;11157.0;41.32;92.21;Apartamento
11207;Apartamento;Jacarepaguá;3;1;1;70;2000.0;740.0;144.0;2884.0;28.57;41.2;Apartamento
11208;Apartamento;Laranjeiras;1;0;0;41;1500.0;609.0;0.0;2109.0;36.59;51.44;Apartamento
11209;Apartamento;Flamengo;1;0;0;27;1000.0;366.0;25.0;1391.0;37.04;51.52;Apartamento
11211;Apartamento;Barra da Tijuca;2;0;1;90;3000.0;1051.0;2575.0;6626.0;33.33;73.62;Apartamento
11212;Quitinete;Lapa;1;0;0;22;950.0;400.0;20.0;1370.0;43.18;62.27;Apartamento
11213;Apartamento;Lagoa;2;2;1;85;10000.0;2950.0;350.0;13300.0;117.65;156.47;Apartamento
11214;Apartamento;Catete;1;0;0;44;950.0;300.0;29.0;1279.0;21.59;29.07;Apartamento
11215;Apartamento;Recreio dos Bandeirantes;3;2;2;125;2350.0;900.0;199.0;3449.0;18.8;27.59;Apartamento
11216;Apartamento;Botafogo;2;1;1;60;2500.0;1100.0;160.0;3760.0;41.67;62.67;Apartamento
11217;Apartamento;Ipanema;3;2;1;263;7500.0;3150.0;700.0;11350.0;28.52;43.16;Apartamento
11218;Apartamento;Ipanema;3;1;1;112;7800.0;1500.0;0.0;9300.0;69.64;83.04;Apartamento
11219;Apartamento;Barra da Tijuca;4;3;4;230;15009.0;2600.0;470.0;18079.0;65.26;78.6;Apartamento
11220;Apartamento;Vila Isabel;2;0;0;100;1500.0;420.0;20.0;1940.0;15.0;19.4;Apartamento
11221;Apartamento;Madureira;3;2;0;121;1700.0;613.0;0.0;2313.0;14.05;19.12;Apartamento
11222;Apartamento;Leblon;2;2;2;150;12000.0;4400.0;600.0;17000.0;80.0;113.33;Apartamento
11223;Casa de Vila;São Cristóvão;1;0;0;60;1100.0;0.0;0.0;1100.0;18.33;18.33;Casa
11224;Quitinete;Copacabana;1;0;0;24;1300.0;450.0;0.0;1750.0;54.17;72.92;Apartamento
11225;Apartamento;Recreio dos Bandeirantes;2;1;1;62;1550.0;829.0;0.0;2379.0;25.0;38.37;Apartamento
11226;Casa;Cascadura;2;0;0;50;1000.0;0.0;0.0;1000.0;20.0;20.0;Casa
11227;Apartamento;Leblon;3;2;0;160;5000.0;2519.0;415.0;7934.0;31.25;49.59;Apartamento
11228;Apartamento;Ipanema;4;1;3;200;13500.0;1700.0;631.0;15831.0;67.5;79.16;Apartamento
11229;Apartamento;Freguesia (Jacarepaguá);3;2;1;89;2100.0;1000.0;250.0;3350.0;23.6;37.64;Apartamento
11230;Apartamento;Barra da Tijuca;2;1;1;70;2200.0;950.0;0.0;3150.0;31.43;45.0;Apartamento
11231;Apartamento;Tijuca;2;1;1;100;2200.0;994.0;193.0;3387.0;22.0;33.87;Apartamento
11232;Apartamento;Flamengo;2;0;0;76;2500.0;704.0;140.0;3344.0;32.89;44.0;Apartamento
11233;Apartamento;Leme;2;1;0;41;2100.0;420.0;0.0;2520.0;51.22;61.46;Apartamento
11234;Apartamento;Laranjeiras;3;0;0;90;2600.0;672.0;96.0;3368.0;28.89;37.42;Apartamento
11235;Apartamento;Barra da Tijuca;1;1;0;66;4500.0;1400.0;0.0;5900.0;68.18;89.39;Apartamento
11236;Apartamento;Copacabana;1;0;0;30;2000.0;500.0;23.0;2523.0;66.67;84.1;Apartamento
11237;Apartamento;Barra da Tijuca;4;3;4;240;9500.0;3626.0;1502.0;14628.0;39.58;60.95;Apartamento
11238;Apartamento;Ipanema;3;2;1;160;6500.0;2200.0;420.0;9120.0;40.62;57.0;Apartamento
11239;Apartamento;Tijuca;3;2;1;132;2200.0;1100.0;0.0;3300.0;16.67;25.0;Apartamento
11240;Apartamento;Campo Grande;2;1;0;50;850.0;370.0;0.0;1220.0;17.0;24.4;Apartamento
11241;Apartamento;Andaraí;2;0;0;50;1500.0;100.0;0.0;1600.0;30.0;32.0;Apartamento
11242;Casa de Condomínio;Barra da Tijuca;5;0;5;900;15000.0;2000.0;1800.0;18800.0;16.67;20.89;Casa
11243;Apartamento;Tijuca;2;1;1;89;1800.0;914.0;137.0;2851.0;20.22;32.03;Apartamento
11245;Apartamento;Tijuca;2;0;0;61;1200.0;500.0;0.0;1700.0;19.67;27.87;Apartamento
11246;Apartamento;Barra da Tijuca;4;3;4;225;7500.0;3900.0;540.0;11940.0;33.33;53.07;Apartamento
11247;Apartamento;Recreio dos Bandeirantes;4;2;2;300;5000.0;1168.0;363.0;6531.0;16.67;21.77;Apartamento
11248;Apartamento;Copacabana;2;0;0;74;2500.0;830.0;720.0;4050.0;33.78;54.73;Apartamento
11250;Apartamento;Rocha;2;1;1;60;900.0;590.0;0.0;1490.0;15.0;24.83;Apartamento
11251;Apartamento;Tijuca;3;1;1;170;3000.0;1200.0;200.0;4400.0;17.65;25.88;Apartamento
11252;Apartamento;Barra da Tijuca;2;2;1;110;6000.0;2100.0;0.0;8100.0;54.55;73.64;Apartamento
11253;Apartamento;Barra da Tijuca;4;2;2;129;4500.0;1850.0;320.0;6670.0;34.88;51.71;Apartamento
11254;Quitinete;Botafogo;1;0;0;25;1300.0;485.0;30.0;1815.0;52.0;72.6;Apartamento
11255;Apartamento;Botafogo;2;1;1;82;4000.0;1130.0;0.0;5130.0;48.78;62.56;Apartamento
11256;Apartamento;Recreio dos Bandeirantes;2;1;1;64;1750.0;660.0;0.0;2410.0;27.34;37.66;Apartamento
11257;Casa;Centro;6;0;0;360;12000.0;0.0;120.0;12120.0;33.33;33.67;Casa
11258;Apartamento;Copacabana;3;1;1;190;8500.0;1286.0;324.0;10110.0;44.74;53.21;Apartamento
11259;Apartamento;Leblon;3;1;0;120;4500.0;2000.0;275.0;6775.0;37.5;56.46;Apartamento
11260;Casa de Condomínio;Recreio dos Bandeirantes;7;6;6;800;16000.0;1200.0;13000.0;30200.0;20.0;37.75;Casa
11261;Apartamento;Centro;2;0;0;80;2400.0;385.0;175.0;2960.0;30.0;37.0;Apartamento
11262;Apartamento;Méier;4;2;0;130;3000.0;1200.0;240.0;4440.0;23.08;34.15;Apartamento
11263;Quitinete;Centro;1;0;0;20;750.0;245.0;0.0;995.0;37.5;49.75;Apartamento
11264;Apartamento;Ipanema;4;2;4;215;19500.0;2500.0;0.0;22000.0;90.7;102.33;Apartamento
11265;Apartamento;Barra da Tijuca;1;1;0;68;3000.0;606.0;0.0;3606.0;44.12;53.03;Apartamento
11266;Apartamento;Ilha do Governador;2;1;0;65;1200.0;285.0;60.0;1545.0;18.46;23.77;Apartamento
11267;Apartamento;Vila Isabel;2;1;0;70;1500.0;500.0;45.0;2045.0;21.43;29.21;Apartamento
11268;Apartamento;Recreio dos Bandeirantes;1;1;1;58;1400.0;800.0;240.0;2440.0;24.14;42.07;Apartamento
11269;Apartamento;Barra da Tijuca;1;1;0;55;2200.0;1100.0;227.0;3527.0;40.0;64.13;Apartamento
11270;Casa de Vila;Tijuca;1;0;0;35;1200.0;10.0;260.0;1470.0;34.29;42.0;Casa
11271;Apartamento;Copacabana;2;0;0;60;2600.0;500.0;0.0;3100.0;43.33;51.67;Apartamento
11272;Casa;Campo Grande;3;1;2;200;12000.0;0.0;0.0;12000.0;60.0;60.0;Casa
11273;Apartamento;Botafogo;3;2;2;130;4200.0;1357.0;320.0;5877.0;32.31;45.21;Apartamento
11274;Apartamento;Copacabana;3;1;1;130;5500.0;1220.0;220.0;6940.0;42.31;53.38;Apartamento
11275;Apartamento;Icaraí;3;2;1;156;2950.0;1450.0;0.0;4400.0;18.91;28.21;Apartamento
11276;Apartamento;Leblon;2;0;0;82;4000.0;750.0;170.0;4920.0;48.78;60.0;Apartamento
11277;Casa;Vargem Pequena;3;2;1;180;1700.0;808.0;12.0;2520.0;9.44;14.0;Casa
11278;Apartamento;Copacabana;3;0;0;80;3100.0;1000.0;100.0;4200.0;38.75;52.5;Apartamento
11279;Apartamento;Lagoa;3;1;0;170;4000.0;1534.0;0.0;5534.0;23.53;32.55;Apartamento
11280;Apartamento;Leblon;1;1;0;55;6200.0;980.0;90.0;7270.0;112.73;132.18;Apartamento
11281;Apartamento;Leblon;3;1;1;130;5000.0;1690.0;291.0;6981.0;38.46;53.7;Apartamento
11282;Casa;Gávea;5;4;2;690;10000.0;900.0;1100.0;12000.0;14.49;17.39;Casa
11283;Apartamento;Recreio dos Bandeirantes;3;2;3;180;3100.0;915.0;0.0;4015.0;17.22;22.31;Apartamento
11284;Apartamento;Santa Teresa;2;0;1;70;2700.0;400.0;20.0;3120.0;38.57;44.57;Apartamento
11285;Apartamento;Ipanema;4;2;2;546;42000.0;6500.0;2800.0;51300.0;76.92;93.96;Apartamento
11286;Apartamento;Copacabana;3;2;1;160;5200.0;1675.0;0.0;6875.0;32.5;42.97;Apartamento
11287;Apartamento;Recreio dos Bandeirantes;4;2;4;190;3950.0;1290.0;300.0;5540.0;20.79;29.16;Apartamento
11288;Apartamento;Santa Teresa;2;0;0;95;2100.0;680.0;55.0;2835.0;22.11;29.84;Apartamento
11289;Casa de Condomínio;Barra da Tijuca;3;3;1;180;3000.0;700.0;0.0;3700.0;16.67;20.56;Casa
11290;Apartamento;Ipanema;5;0;3;400;22500.0;4186.0;0.0;26686.0;56.25;66.72;Apartamento
11291;Apartamento;Flamengo;1;0;0;40;1900.0;711.0;0.0;2611.0;47.5;65.28;Apartamento
11292;Apartamento;Leblon;3;2;1;110;5000.0;1030.0;0.0;6030.0;45.45;54.82;Apartamento
11293;Casa de Condomínio;Barra da Tijuca;5;5;5;566;20000.0;1308.0;0.0;21308.0;35.34;37.65;Casa
11294;Apartamento;Vila Isabel;2;0;0;75;1200.0;665.0;0.0;1865.0;16.0;24.87;Apartamento
11295;Apartamento;Recreio dos Bandeirantes;2;1;1;71;1700.0;780.0;0.0;2480.0;23.94;34.93;Apartamento
11296;Apartamento;Freguesia (Jacarepaguá);2;0;1;62;1200.0;200.0;416.0;1816.0;19.35;29.29;Apartamento
11297;Apartamento;Copacabana;4;0;0;150;4200.0;1100.0;190.0;5490.0;28.0;36.6;Apartamento
11298;Apartamento;Copacabana;2;0;0;76;2300.0;702.0;165.0;3167.0;30.26;41.67;Apartamento
11299;Casa de Condomínio;Barra da Tijuca;5;0;3;600;10000.0;2200.0;15000.0;27200.0;16.67;45.33;Casa
11300;Apartamento;Recreio dos Bandeirantes;4;2;2;120;3000.0;800.0;0.0;3800.0;25.0;31.67;Apartamento
11301;Apartamento;Botafogo;2;1;1;62;2200.0;730.0;131.0;3061.0;35.48;49.37;Apartamento
11302;Apartamento;Curicica;2;1;1;55;2500.0;500.0;0.0;3000.0;45.45;54.55;Apartamento
11303;Apartamento;Barra da Tijuca;1;2;0;68;2200.0;702.0;230.0;3132.0;32.35;46.06;Apartamento
11304;Apartamento;Laranjeiras;2;0;0;60;2300.0;712.0;90.0;3102.0;38.33;51.7;Apartamento
11305;Apartamento;Ipanema;3;2;1;126;7800.0;1800.0;400.0;10000.0;61.9;79.37;Apartamento
11306;Apartamento;Laranjeiras;2;1;0;75;2200.0;890.0;107.0;3197.0;29.33;42.63;Apartamento
11307;Apartamento;São Conrado;2;1;2;103;3500.0;890.0;380.0;4770.0;33.98;46.31;Apartamento
11308;Casa;Santo Cristo;5;0;0;85;1200.0;0.0;0.0;1200.0;14.12;14.12;Casa
11309;Apartamento;Recreio dos Bandeirantes;1;0;0;54;1800.0;458.0;112.0;2370.0;33.33;43.89;Apartamento
11310;Apartamento;Copacabana;4;1;1;240;8000.0;2400.0;650.0;11050.0;33.33;46.04;Apartamento
11311;Apartamento;Leblon;2;1;2;100;5600.0;1400.0;300.0;7300.0;56.0;73.0;Apartamento
11312;Apartamento;Jacarepaguá;2;1;0;90;1500.0;614.0;84.0;2198.0;16.67;24.42;Apartamento
11313;Apartamento;Urca;3;1;1;130;4900.0;2100.0;269.0;7269.0;37.69;55.92;Apartamento
11314;Casa de Vila;Méier;2;0;0;80;1350.0;0.0;150.0;1500.0;16.88;18.75;Casa
11315;Apartamento;Copacabana;2;0;0;60;2000.0;590.0;0.0;2590.0;33.33;43.17;Apartamento
11316;Casa de Condomínio;Barra da Tijuca;4;4;2;450;6000.0;2400.0;1600.0;10000.0;13.33;22.22;Casa
11317;Apartamento;Copacabana;3;1;2;281;10000.0;2630.0;530.0;13160.0;35.59;46.83;Apartamento
11318;Apartamento;Copacabana;1;0;0;70;1800.0;990.0;0.0;2790.0;25.71;39.86;Apartamento
11319;Apartamento;Vila Isabel;2;1;1;95;1700.0;750.0;0.0;2450.0;17.89;25.79;Apartamento
11320;Casa de Vila;Todos os Santos;3;1;1;92;1500.0;80.0;13.0;1593.0;16.3;17.32;Casa
11321;Casa;Jacarepaguá;3;2;1;243;3900.0;100.0;0.0;4000.0;16.05;16.46;Casa
11322;Apartamento;Botafogo;2;0;0;44;2000.0;386.0;25.0;2411.0;45.45;54.8;Apartamento
11323;Apartamento;Leme;3;0;1;180;6000.0;1500.0;500.0;8000.0;33.33;44.44;Apartamento
11324;Apartamento;Andaraí;2;1;0;57;1300.0;402.0;49.0;1751.0;22.81;30.72;Apartamento
11325;Apartamento;Jardim Botânico;4;3;3;340;15000.0;2990.0;1416.0;19406.0;44.12;57.08;Apartamento
11326;Apartamento;Barra da Tijuca;4;4;4;225;13000.0;4000.0;13000.0;30000.0;57.78;133.33;Apartamento
11327;Apartamento;Ilha do Governador;3;1;1;115;2300.0;650.0;0.0;2950.0;20.0;25.65;Apartamento
11328;Apartamento;Ipanema;4;2;3;283;13000.0;5000.0;1000.0;19000.0;45.94;67.14;Apartamento
11329;Apartamento;Lagoa;2;0;1;95;3500.0;600.0;280.0;4380.0;36.84;46.11;Apartamento
11330;Apartamento;Copacabana;4;2;4;410;25000.0;2200.0;1350.0;28550.0;60.98;69.63;Apartamento
11331;Apartamento;Andaraí;3;1;1;74;1900.0;450.0;0.0;2350.0;25.68;31.76;Apartamento
11332;Apartamento;Barra da Tijuca;2;1;0;71;1700.0;1444.0;0.0;3144.0;23.94;44.28;Apartamento
11333;Quitinete;Bento Ribeiro;1;1;0;30;480.0;0.0;0.0;480.0;16.0;16.0;Apartamento
11334;Apartamento;Copacabana;3;1;0;82;4500.0;893.0;111.0;5504.0;54.88;67.12;Apartamento
11335;Apartamento;Leblon;3;2;1;160;9000.0;2800.0;0.0;11800.0;56.25;73.75;Apartamento
11336;Casa;Tijuca;7;2;0;340;10000.0;0.0;1944.0;11944.0;29.41;35.13;Casa
11337;Apartamento;Recreio dos Bandeirantes;3;2;1;110;2200.0;900.0;220.0;3320.0;20.0;30.18;Apartamento
11338;Apartamento;Copacabana;4;1;0;160;3300.0;1600.0;190.0;5090.0;20.62;31.81;Apartamento
11339;Apartamento;Vila Isabel;3;0;0;82;1500.0;410.0;83.0;1993.0;18.29;24.3;Apartamento
11340;Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0;1320.0;39.13;57.39;Apartamento
11341;Apartamento;Tijuca;4;2;1;145;3750.0;1640.0;256.0;5646.0;25.86;38.94;Apartamento
11342;Apartamento;Copacabana;3;0;1;150;3700.0;1500.0;258.0;5458.0;24.67;36.39;Apartamento
11343;Apartamento;Copacabana;1;0;0;30;1200.0;350.0;0.0;1550.0;40.0;51.67;Apartamento
11344;Apartamento;Ipanema;3;1;0;118;4600.0;1354.0;278.0;6232.0;38.98;52.81;Apartamento
11345;Apartamento;Recreio dos Bandeirantes;3;2;1;159;2500.0;1338.0;3166.0;7004.0;15.72;44.05;Apartamento
11346;Apartamento;Laranjeiras;4;2;1;327;15000.0;1966.0;727.0;17693.0;45.87;54.11;Apartamento
11347;Apartamento;Copacabana;1;0;0;42;1500.0;390.0;24.0;1914.0;35.71;45.57;Apartamento
11348;Apartamento;Copacabana;2;0;1;100;5000.0;965.0;86.0;6051.0;50.0;60.51;Apartamento
11349;Apartamento;Flamengo;1;1;1;76;3200.0;662.0;198.0;4060.0;42.11;53.42;Apartamento
11352;Apartamento;Itanhangá;2;0;0;55;950.0;490.0;28.0;1468.0;17.27;26.69;Apartamento
11353;Apartamento;Copacabana;2;1;1;75;2699.0;1620.0;110.0;4429.0;35.99;59.05;Apartamento
11354;Casa;Campo Grande;1;0;0;55;500.0;0.0;0.0;500.0;9.09;9.09;Casa
11355;Apartamento;Barra da Tijuca;2;1;1;90;3500.0;521.0;0.0;4021.0;38.89;44.68;Apartamento
11356;Apartamento;São Conrado;3;2;1;130;4500.0;2100.0;425.0;7025.0;34.62;54.04;Apartamento
11357;Quitinete;Copacabana;0;0;0;25;1100.0;384.0;0.0;1484.0;44.0;59.36;Apartamento
11358;Apartamento;Leblon;1;1;1;55;3000.0;1053.0;160.0;4213.0;54.55;76.6;Apartamento
11359;Apartamento;Pechincha;2;1;0;70;1100.0;500.0;0.0;1600.0;15.71;22.86;Apartamento
11360;Apartamento;Tijuca;2;1;1;80;2100.0;750.0;120.0;2970.0;26.25;37.12;Apartamento
11361;Apartamento;Barra da Tijuca;3;2;1;120;5500.0;2600.0;740.0;8840.0;45.83;73.67;Apartamento
11362;Apartamento;Vila Isabel;2;1;0;80;1600.0;454.0;113.0;2167.0;20.0;27.09;Apartamento
11363;Apartamento;Ipanema;4;2;1;300;22000.0;4000.0;3700.0;29700.0;73.33;99.0;Apartamento
11364;Apartamento;Cosme Velho;2;1;0;87;3000.0;792.0;0.0;3792.0;34.48;43.59;Apartamento
11365;Apartamento;Tijuca;3;1;0;80;1500.0;450.0;0.0;1950.0;18.75;24.38;Apartamento
11366;Apartamento;Copacabana;1;0;0;37;1800.0;402.0;73.0;2275.0;48.65;61.49;Apartamento
11367;Apartamento;Copacabana;2;0;1;60;2950.0;700.0;140.0;3790.0;49.17;63.17;Apartamento
11368;Apartamento;Campo Grande;1;1;0;41;600.0;195.0;0.0;795.0;14.63;19.39;Apartamento
11369;Apartamento;Tijuca;2;0;1;84;2100.0;1150.0;408.0;3658.0;25.0;43.55;Apartamento
11370;Apartamento;Copacabana;2;0;0;82;3650.0;690.0;0.0;4340.0;44.51;52.93;Apartamento
11371;Apartamento;Flamengo;3;1;0;165;5500.0;1550.0;35.0;7085.0;33.33;42.94;Apartamento
11372;Apartamento;Freguesia (Jacarepaguá);2;1;0;48;1200.0;492.0;15.0;1707.0;25.0;35.56;Apartamento
11373;Apartamento;Vicente de Carvalho;3;1;1;74;1800.0;505.0;64.0;2369.0;24.32;32.01;Apartamento
11374;Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;2841.0;62.16;76.78;Apartamento
11375;Apartamento;Leblon;3;1;0;100;4990.0;950.0;334.0;6274.0;49.9;62.74;Apartamento
11376;Apartamento;Itanhangá;2;1;0;60;950.0;522.0;80.0;1552.0;15.83;25.87;Apartamento
11377;Apartamento;Barra da Tijuca;3;2;2;112;5500.0;1200.0;682.0;7382.0;49.11;65.91;Apartamento
11378;Apartamento;Catete;3;0;0;70;2700.0;600.0;72.0;3372.0;38.57;48.17;Apartamento
11379;Apartamento;Barra da Tijuca;3;2;1;74;2800.0;622.0;64.0;3486.0;37.84;47.11;Apartamento
11381;Apartamento;Ipanema;3;1;1;145;8000.0;1700.0;0.0;9700.0;55.17;66.9;Apartamento
11382;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;750.0;150.0;2900.0;28.57;41.43;Apartamento
11383;Casa de Condomínio;Recreio dos Bandeirantes;5;3;4;492;5800.0;1000.0;850.0;7650.0;11.79;15.55;Casa
11384;Apartamento;Jacarepaguá;2;1;0;46;900.0;280.0;0.0;1180.0;19.57;25.65;Apartamento
11385;Casa;Campo Grande;2;1;0;75;800.0;0.0;25.0;825.0;10.67;11.0;Casa
11386;Apartamento;Praça da Bandeira;1;0;0;36;1100.0;350.0;130.0;1580.0;30.56;43.89;Apartamento
11387;Apartamento;Barra da Tijuca;4;5;4;603;12000.0;6721.0;0.0;18721.0;19.9;31.05;Apartamento
11388;Apartamento;Barra da Tijuca;4;3;4;234;10500.0;3430.0;460.0;14390.0;44.87;61.5;Apartamento
11389;Apartamento;Leblon;3;2;2;220;7000.0;4974.0;980.0;12954.0;31.82;58.88;Apartamento
